model_name,display_name,family,depth_label,test_loss,macro_corr,macro_snr_db,clean_sum_mse,observed_mixture_mse,parameter_count,inference_time_ms,training_date,training_time_sec,train_samples,val_samples,test_samples,total_samples,epochs,checkpoint_path,report_path
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.25438204884529114,0.7650447930175771,4.151476119602357,0.10647604126129029,0.03794910250107141,5859.0,31.191999999999886,2026-04-20T07:24:26.383586Z,334.07759,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches\final_test_report.json
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.325062997341156,0.6688096896908163,2.733884852013117,0.13904160368759574,0.01908921187046332,5859.0,5.121059999999922,2026-05-24T18:54:07.294743Z,94.700302,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf005_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf005_s42\final_test_report.json
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.31367778658866885,0.6887925192825535,3.0572279335585506,0.1201792616374424,0.02415807751049642,5859.0,5.115839999999938,2026-05-24T18:56:24.571739Z,133.784901,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf010_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf010_s42\final_test_report.json
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.28635427474975583,0.7340893183430285,3.6521104067918255,0.11467521553293412,0.030573960537894705,5859.0,6.717400000000052,2026-05-24T19:00:31.613566Z,243.399143,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf025_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf025_s42\final_test_report.json
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.2543820476531982,0.7650447930175771,4.151476119602357,0.10647604126129029,0.03794910250107141,5859.0,5.308580000000074,2026-05-24T19:08:45.251423Z,490.263265,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf050_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf050_s42\final_test_report.json
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.26074561595916745,0.7540695525949578,4.197023641167642,0.12440497374428933,0.024353162175199415,5859.0,4.4393600000000255,2026-05-24T19:21:34.747644Z,765.825063,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf075_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf075_s42\final_test_report.json
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.24070016622543336,0.7587463058694959,4.259531808514342,0.10807774104370947,0.03793415149401378,5859.0,4.473500000000108,2026-05-24T19:41:17.343771Z,1179.774093,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf100_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf100_s42\final_test_report.json
multiscale_branches,Multiscale Branches,conv1d,shallow,0.2485169994831085,0.7638261500377372,4.142691879951573,0.10557242634741396,0.0338613730512878,5859.0,15.151300000000312,2026-04-20T04:39:10.647747Z,561.925048,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches\final_test_report.json
multiscale_branches,Multiscale Branches,conv1d,shallow,0.32509243965148926,0.6665279411644732,2.7398410477532913,0.13683425636277147,0.019870568432783325,5859.0,4.2454400000001336,2026-05-24T19:42:52.188604Z,91.756563,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf005_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf005_s42\final_test_report.json
multiscale_branches,Multiscale Branches,conv1d,shallow,0.31413731575012205,0.6871667430964439,3.0467007420533863,0.11985545245725966,0.024756802842615073,5859.0,3.5903999999998604,2026-05-24T19:44:59.783082Z,124.333742,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf010_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf010_s42\final_test_report.json
multiscale_branches,Multiscale Branches,conv1d,shallow,0.2808328306674957,0.7517759723814811,3.8353423111387484,0.11582789762609125,0.02965695915892769,5859.0,3.0849599999998922,2026-05-24T19:48:10.701549Z,187.446532,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf025_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf025_s42\final_test_report.json
multiscale_branches,Multiscale Branches,conv1d,shallow,0.2542738407850266,0.7685594971155169,4.102684168956858,0.12092028871899935,0.0286263975861129,5859.0,2.202119999999974,2026-05-24T19:54:51.672307Z,398.392646,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf050_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf050_s42\final_test_report.json
multiscale_branches,Multiscale Branches,conv1d,shallow,0.2598441231250763,0.7600070324764835,4.271478703986942,0.11715155048519475,0.027433603743000433,5859.0,4.958219999999969,2026-05-24T20:05:01.128536Z,606.506641,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf075_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf075_s42\final_test_report.json
